CATEGORY_NAME,CONTENT_ID,CONTENT_NAME,CONTENT_TYPE,DEPTH,EXPIRE_DATE,LAST_UPDATED_DATE,PUBLISH_DATE,STATUS,SUMMARY_TEXT,TEXT,URL
2018 Reports (Weekly),695197,"August 13, 2018 to August 19, 2018 Residential Permit Intakes",B,2,,2018-08-20 18:19:57 UTC,2018-08-20 18:19:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695197
2018 Reports (Weekly),695199,"August 13, 2018 to August 19, 2018 Issued Residential Permits",B,2,,2018-08-20 18:20:32 UTC,2018-08-20 18:20:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695199
2018 Reports (Weekly),695874,"August 20, 2018 to August 26, 2018 Commercial Building Permit Intakes",B,2,,2018-08-27 15:48:50 UTC,2018-08-27 15:48:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695874
2018 Reports (Weekly),695875,"August 20, 2018 to August 26, 2018 Issued Commercial Building Permits",B,2,,2018-08-27 15:49:24 UTC,2018-08-27 15:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695875
2018 Reports (Weekly),695876,"August 20, 2018 to August 26, 2018 Land Use Review Intakes",B,2,,2018-08-27 15:50:59 UTC,2018-08-27 15:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695876
2018 Reports (Weekly),695877,"August 20, 2018 to August 26, 2018 Facility Permit Intakes",B,2,,2018-08-27 15:54:09 UTC,2018-08-27 15:53:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695877
2018 Reports (Weekly),695878,"August 20, 2018 to August 26, 2018 Issued Facility Permits",B,2,,2018-08-27 15:56:47 UTC,2018-08-27 15:54:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695878
2018 Reports (Weekly),695879,"August 20, 2018 to August 26, 2018 Residential Permit Intakes",B,2,,2018-08-27 15:57:55 UTC,2018-08-27 15:57:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695879
2018 Reports (Weekly),695880,"August 26, 2018 to August 26, 2018 Issued Residential Permits",B,2,,2018-08-27 15:58:38 UTC,2018-08-27 15:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/695880
2018 Reports (Weekly),696662,"August 27, 2018 to September 2, 2018 Commercial Building Permit Intakes",B,2,,2018-09-04 16:01:20 UTC,2018-09-04 15:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696662
2018 Reports (Weekly),696664,"August 27, 2018 to September 2, 2018 Issued Commercial Building Permits",B,2,,2018-09-04 16:03:47 UTC,2018-09-04 16:02:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696664
2018 Reports (Weekly),696665,"August 27, 2018 to September 2, 2018 Land Use Review Intakes",B,2,,2018-09-04 16:04:22 UTC,2018-09-04 16:03:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696665
2018 Reports (Weekly),696666,"August 27, 2018 to September 2, 2018 Facility Permit Intakes",B,2,,2018-09-04 16:08:50 UTC,2018-09-04 16:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696666
2018 Reports (Weekly),696667,"August 27, 201 to September 2, 2018 Issued Facility Permits",B,2,,2018-09-04 16:09:25 UTC,2018-09-04 16:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696667
2018 Reports (Weekly),696668,"August 27, 2018 to September 2, 2018 Residential Permit Intakes",B,2,,2018-09-04 16:09:59 UTC,2018-09-04 16:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696668
2018 Reports (Weekly),696669,"August 27, 2018 to September 2, 2018 Issued Residential Permits",B,2,,2018-09-04 16:10:29 UTC,2018-09-04 16:10:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696669
2018 Reports (Monthly),696700,July 2018 Commercial Building Permit Intakes,B,2,,2018-09-04 19:22:56 UTC,2018-09-04 19:22:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696700
2018 Reports (Monthly),696701,July 2018 Issued Commercial Building Permits,B,2,,2018-09-04 19:23:32 UTC,2018-09-04 19:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696701
2018 Reports (Monthly),696702,July 2018 Land Use Review Intakes,B,2,,2018-09-04 19:24:02 UTC,2018-09-04 19:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696702
2018 Reports (Monthly),696703,July 2018 Facility Permit Intakes,B,2,,2018-09-04 19:24:36 UTC,2018-09-04 19:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696703
2018 Reports (Monthly),696704,July 2018 Issued Facility Permits,B,2,,2018-09-04 19:24:52 UTC,2018-09-04 19:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696704
2018 Reports (Monthly),696705,July 2018 Residential Permit Intakes,B,2,,2018-09-04 19:26:06 UTC,2018-09-04 19:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696705
2018 Reports (Monthly),696706,July 2018 Issued Residential Permits,B,2,,2018-09-04 19:26:32 UTC,2018-09-04 19:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696706
2018 Reports (Monthly),696707,August 2018 Commercial Building Permits,B,2,,2018-09-04 19:43:23 UTC,2018-09-04 19:43:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696707
2018 Reports (Monthly),696708,August 2018 Issued Commercial Building Permits,B,2,,2018-09-04 19:43:54 UTC,2018-09-04 19:43:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696708
2018 Reports (Monthly),696718,August 2018 Land Use Review Intakes,B,2,,2018-09-04 21:25:05 UTC,2018-09-04 21:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696718
2018 Reports (Monthly),696721,August 2018 Facility Permit Intakes,B,2,,2018-09-04 21:27:38 UTC,2018-09-04 21:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696721
2018 Reports (Monthly),696722,August 2018 Issued Facility Permits,B,2,,2018-09-04 21:28:04 UTC,2018-09-04 21:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696722
2018 Reports (Monthly),696723,August 2018 Residential Permit Intakes,B,2,,2018-09-04 21:28:36 UTC,2018-09-04 21:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696723
2018 Reports (Monthly),696726,August 2018 Issued Residential Permits,B,2,,2018-09-04 21:37:26 UTC,2018-09-04 21:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/696726
2018 Reports (Weekly),697389,"September 3, 2018 to September 9, 2018 Commercial Building Permits",B,2,,2018-09-10 16:31:16 UTC,2018-09-10 16:30:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697389
2018 Reports (Weekly),697390,"September 3, 2018 to September 9, 2018 Issued Commercial Building Permits",B,2,,2018-09-10 16:31:52 UTC,2018-09-10 16:31:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697390
2018 Reports (Weekly),697391,"September 3, 2018 to September 9, 2018 Land Use Review Intakes",B,2,,2018-09-10 16:32:45 UTC,2018-09-10 16:32:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697391
2018 Reports (Weekly),697392,"September 3, 2018 to September 9, 2018 Facility Permit Intakes",B,2,,2018-09-10 16:33:31 UTC,2018-09-10 16:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697392
2018 Reports (Weekly),697393,"September 3, 2018 to September 9, 2018 Issued Facility Permits",B,2,,2018-09-10 16:34:01 UTC,2018-09-10 16:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697393
2018 Reports (Weekly),697394,"September 3, 2018 to September 9, 2018 Residential Permit Intakes",B,2,,2018-09-10 16:36:29 UTC,2018-09-10 16:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697394
2018 Reports (Weekly),697395,"September 3, 2018 to September 9, 2018 Issued Residential Permits",B,2,,2018-09-10 16:37:08 UTC,2018-09-10 16:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/697395
2018 Reports (Weekly),698026,"September 10, 2018 to September 16, 2018 Commercial Building Permit Intakes",B,2,,2018-09-18 16:53:18 UTC,2018-09-18 16:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698026
2018 Reports (Weekly),698027,"September 10, 2018 to September 16, 2018 Issued Commercial Building Permits",B,2,,2018-09-18 16:53:56 UTC,2018-09-18 16:53:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698027
2018 Reports (Weekly),698029,"September 10, 2018 to September 16, 2018 Land Use Review Intakes",B,2,,2018-09-18 17:00:07 UTC,2018-09-18 16:59:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698029
2018 Reports (Weekly),698030,"September 10, 2018 to September 16, 2018 Facility Permit Intakes",B,2,,2018-09-18 17:01:17 UTC,2018-09-18 17:00:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698030
2018 Reports (Weekly),698031,"September 10, 2018 to September 16, 2018 Issued Facility Permits",B,2,,2018-09-18 17:01:46 UTC,2018-09-18 17:01:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698031
2018 Reports (Weekly),698033,"September 10, 2018 to September 16, 2018 Residential Permit Intakes",B,2,,2018-09-18 17:05:34 UTC,2018-09-18 17:04:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698033
2018 Reports (Weekly),698191,"September 10, 2018 to September 16, 2018 Issued Residential Permits",B,2,,2018-09-19 17:29:36 UTC,2018-09-19 17:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698191
2018 Reports (Weekly),698532,"September 17, 2018 to September 23, 2018 Commercial Building Permit Intakes",B,2,,2018-09-24 16:24:36 UTC,2018-09-24 16:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698532
2018 Reports (Weekly),698533,"September 17, 2018 to September 23, 2018 Issued Commercial Building Permits",B,2,,2018-09-24 16:25:17 UTC,2018-09-24 16:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698533
2018 Reports (Weekly),698535,"September 17, 2018 to September 23, 2018 Land Use Review Intakes",B,2,,2018-09-24 16:26:23 UTC,2018-09-24 16:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698535
2018 Reports (Weekly),698536,"September 17, 2018 to September 23, 2018 Facility Permit Intakes",B,2,,2018-09-24 16:27:13 UTC,2018-09-24 16:26:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698536
2018 Reports (Weekly),698537,"September 17, 2018 to September 23, 2018 Issued Facility Permits",B,2,,2018-09-24 16:27:45 UTC,2018-09-24 16:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698537
2018 Reports (Weekly),698538,"September 17, 2018 to September 23, 2018 Residential Permit Intakes",B,2,,2018-09-24 16:28:05 UTC,2018-09-24 16:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698538
2018 Reports (Weekly),698539,"September 17, 2018 to September 23, 2018 Issued Residential Permits",B,2,,2018-09-24 16:28:22 UTC,2018-09-24 16:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/698539
2018 Reports (Weekly),699101,"September 24, 2018 to September 30, 2018 Commercial Building Permit Intakes",B,2,,2018-10-01 15:58:50 UTC,2018-10-01 15:58:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699101
2018 Reports (Weekly),699106,"September 24, 2018 to September 30, 2018 Issued Commercial Building Permits",B,2,,2018-10-01 16:05:31 UTC,2018-10-01 15:59:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699106
2018 Reports (Weekly),699107,"September 24, 2018 to September 30, 2018 Land Use Review Intakes",B,2,,2018-10-01 16:05:58 UTC,2018-10-01 16:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699107
2018 Reports (Weekly),699108,"September 24, 2016 to September 30, 2018 Facility Permit Intakes",B,2,,2018-10-01 16:06:22 UTC,2018-10-01 16:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699108
2018 Reports (Weekly),699109,"September 24, 2018 to September 30, 2018 Issued Facility Permits",B,2,,2018-10-01 16:09:53 UTC,2018-10-01 16:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699109
2018 Reports (Weekly),699110,"September 24, 2018 to September 30, 2018 Residential Permit Intakes",B,2,,2018-10-01 16:10:12 UTC,2018-10-01 16:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699110
2018 Reports (Weekly),699111,"September 24, 2018 to September 30, 2018 Issued Residential Permits",B,2,,2018-10-01 16:10:30 UTC,2018-10-01 16:10:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699111
2018 Reports (Monthly),699116,September 2018 Commercial Building Permit Intakes,B,2,,2018-10-01 16:49:42 UTC,2018-10-01 16:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699116
2018 Reports (Monthly),699117,September 2018 Issued Commercial Building Permits,B,2,,2018-10-01 16:50:14 UTC,2018-10-01 16:49:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699117
2018 Reports (Monthly),699118,September 2018 Land Use Review Intakes,B,2,,2018-10-01 16:50:35 UTC,2018-10-01 16:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699118
2018 Reports (Monthly),699119,September 2018 Facility Permit Intakes,B,2,,2018-10-01 16:50:52 UTC,2018-10-01 16:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699119
2018 Reports (Monthly),699120,September 2018 Issued Facility Permits,B,2,,2018-10-01 16:51:09 UTC,2018-10-01 16:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699120
2018 Reports (Monthly),699121,September 2018 Residential Permit Intakes,B,2,,2018-10-01 16:51:24 UTC,2018-10-01 16:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699121
2018 Reports (Monthly),699122,September 2018 Issued Residential Permits,B,2,,2018-10-01 16:51:48 UTC,2018-10-01 16:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699122
2018 Reports (Weekly),699742,"October 1, 2018 to October 7, 2018 Commercial Building Permit Intakes",B,2,,2018-10-08 18:04:55 UTC,2018-10-08 18:03:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699742
2018 Reports (Weekly),699743,"October 1, 2018 to October 7, 2018 Issued Commercial Building Permits",B,2,,2018-10-08 18:05:27 UTC,2018-10-08 18:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699743
2018 Reports (Weekly),699744,"October 1, 2018 to October 7, 2018 Land Use Review Intakes",B,2,,2018-10-08 18:05:58 UTC,2018-10-08 18:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699744
2018 Reports (Weekly),699749,"October 1, 2018 to October 7, 2018 Facility Permit Intakes",B,2,,2018-10-08 18:28:46 UTC,2018-10-08 18:16:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699749
2018 Reports (Weekly),699750,"October 1, 2018 to October 7, 2018 Issued Facility Permits",B,2,,2018-10-08 18:29:10 UTC,2018-10-08 18:28:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699750
2018 Reports (Weekly),699752,"October 1, 2018 to October 7, 2018 Residential Permit Intakes",B,2,,2018-10-08 18:31:04 UTC,2018-10-08 18:30:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699752
2018 Reports (Weekly),699753,"October 1, 2018 to October 7, 2018 Issued Residential Permits",B,2,,2018-10-08 18:33:44 UTC,2018-10-08 18:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/699753
2018 Reports (Weekly),700303,"October 8, 2018 to October 14, 2018 Commercial Building Permit Intakes",B,2,,2018-10-15 16:30:56 UTC,2018-10-15 16:27:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700303
2018 Reports (Weekly),700304,"October 8, 2018 to October 14, 2018 Issued Commercial Building Permits",B,2,,2018-10-15 16:31:47 UTC,2018-10-15 16:31:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700304
2018 Reports (Weekly),700305,"October 8, 2018 to October 14, 2018 Land use Review Intakes",B,2,,2018-10-15 16:32:25 UTC,2018-10-15 16:32:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700305
2018 Reports (Weekly),700306,"October 8, 2018 to October 14, 2018 Facility Permit Intakes",B,2,,2018-10-15 16:32:59 UTC,2018-10-15 16:32:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700306
2018 Reports (Weekly),700307,"October 8, 2018 to October 14, 2018 Issued Facility Permits",B,2,,2018-10-15 16:33:40 UTC,2018-10-15 16:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700307
2018 Reports (Weekly),700308,"October 8, 2018 to October 14, 2018 Residential Permit Intakes",B,2,,2018-10-15 16:34:11 UTC,2018-10-15 16:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700308
2018 Reports (Weekly),700309,"October 8, 2018 to October 14, 2018 Issued Residential Permits",B,2,,2018-10-15 16:34:34 UTC,2018-10-15 16:34:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700309
2018 Reports (Weekly),700924,"October 15, 2018 to October 21, 2018 Commercial Building Permit Intakes",B,2,,2018-10-22 22:38:45 UTC,2018-10-22 18:32:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700924
2018 Reports (Weekly),700974,"October 15, 2018 to October 21, 2018 Issued Commercial Building Permits",B,2,,2018-10-22 22:34:17 UTC,2018-10-22 22:32:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700974
2018 Reports (Weekly),700977,"October 15, 2018 to October 21, 2018 Land Use Review Intakes",B,2,,2018-10-22 22:34:05 UTC,2018-10-22 22:33:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700977
2018 Reports (Weekly),700979,"October 15, 2018 to October 21, 2018 Facility Permit Intakes",B,2,,2018-10-22 22:34:51 UTC,2018-10-22 22:34:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700979
2018 Reports (Weekly),700981,"October 15, 2018 to October 21, 2018 Issued Facility Permits",B,2,,2018-10-22 22:35:26 UTC,2018-10-22 22:35:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700981
2018 Reports (Weekly),700982,"October 15, 2018 to October 21, 2018 Residential Permit Intakes",B,2,,2018-10-22 22:35:56 UTC,2018-10-22 22:35:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700982
2018 Reports (Weekly),700983,"October 15, 2018 to October 21, 2018 Issued Residential Permits",B,2,,2018-10-22 22:36:25 UTC,2018-10-22 22:36:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/700983
2018 Reports (Weekly),701404,"October 22, 2018 to October 28, 2018 Commercial Building Permit Intakes",B,2,,2018-10-29 15:50:05 UTC,2018-10-29 15:46:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701404
2018 Reports (Weekly),701406,"October 22, 2018 to October 28, 2018 Issued Commercial Building Permits",B,2,,2018-10-29 15:50:45 UTC,2018-10-29 15:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701406
2018 Reports (Weekly),701407,"October 22, 2018 to October 28, 2018 Land Use Review Intakes",B,2,,2018-10-29 15:51:05 UTC,2018-10-29 15:50:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701407
2018 Reports (Weekly),701408,"October 22, 2018 to October 28, 2018 Facility Permit Intakes",B,2,,2018-10-29 15:51:30 UTC,2018-10-29 15:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701408
2018 Reports (Weekly),701409,"October 22, 2018 to October 28, 2018 Issued Facility Permits",B,2,,2018-10-29 15:51:47 UTC,2018-10-29 15:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701409
2018 Reports (Weekly),701410,"October 22, 2018 to October 28, 2018 Residential Permit Intakes",B,2,,2018-10-29 15:52:10 UTC,2018-10-29 15:51:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701410
2018 Reports (Weekly),701411,"October 22, 2018 to October 28, 2018 Issued Residential Permits",B,2,,2018-10-29 15:52:27 UTC,2018-10-29 15:52:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701411
2018 Reports (Monthly),701939,October 2018 Commercial Building Permits Intakes,B,2,,2018-11-01 17:05:11 UTC,2018-11-01 17:04:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701939
2018 Reports (Monthly),701940,October 2018 Issued Commercial Building Permits,B,2,,2018-11-01 17:05:35 UTC,2018-11-01 17:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701940
2018 Reports (Monthly),701941,October 2018 Land Use Review Intakes,B,2,,2018-11-01 17:05:51 UTC,2018-11-01 17:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701941
2018 Reports (Monthly),701942,October 2018 Facility Permit Intakes,B,2,,2018-11-01 17:06:07 UTC,2018-11-01 17:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701942
2018 Reports (Monthly),701943,October 2018 Issued Facility Permits,B,2,,2018-11-01 17:06:25 UTC,2018-11-01 17:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701943
2018 Reports (Monthly),701944,October 2018 Residential Permit Intakes,B,2,,2018-11-01 17:06:58 UTC,2018-11-01 17:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701944
2018 Reports (Monthly),701945,October 2018 Issued Residential Permits,B,2,,2018-11-01 17:07:31 UTC,2018-11-01 17:07:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/701945
2018 Reports (Weekly),702149,"October 29, 2018 to November 4, 2018 Commercial Building Permit Intakes",B,2,,2018-11-05 17:03:58 UTC,2018-11-05 17:03:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702149
2018 Reports (Weekly),702150,"October 29, 2018 to November 4, 2018 Issued Commercial Building Permits",B,2,,2018-11-05 17:04:26 UTC,2018-11-05 17:04:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702150
2018 Reports (Weekly),702151,"October 29, 2018 to November 4, 2018 Land Use Review Intakes",B,2,,2018-11-05 17:04:52 UTC,2018-11-05 17:04:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702151
2018 Reports (Weekly),702152,"October 29, 2018 to November 4, 2018 Facility Permit Intakes",B,2,,2018-11-05 17:05:11 UTC,2018-11-05 17:04:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702152
2018 Reports (Weekly),702153,"October 29, 2018 to November 4, 2018 Issued Facility Permits",B,2,,2018-11-05 17:05:56 UTC,2018-11-05 17:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702153
2018 Reports (Weekly),702154,"October 29, 2018 to November 4, 2018 Residential Permit Intakes",B,2,,2018-11-05 17:07:16 UTC,2018-11-05 17:07:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702154
2018 Reports (Weekly),702155,"October 29, 2018 to November 4, 2018 Issued Residential Permits",B,2,,2018-11-05 17:07:39 UTC,2018-11-05 17:07:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702155
2018 Reports (Weekly),702821,"November 5, 2018 to November 11, 2018 Commercial Building Permit Intakes",B,2,,2018-11-13 18:06:16 UTC,2018-11-13 18:05:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702821
2018 Reports (Weekly),702822,"November 5, 2018 to November 11, 2018 Issued Commercial Building Permits",B,2,,2018-11-13 18:06:46 UTC,2018-11-13 18:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702822
2018 Reports (Weekly),702823,"November 5, 2018 to November 11, 2018 Land Use Review Intakes",B,2,,2018-11-13 18:07:23 UTC,2018-11-13 18:06:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702823
2018 Reports (Weekly),702824,"November 5, 2018 to November 11, 2018 Facility Permit Intakes",B,2,,2018-11-13 18:07:52 UTC,2018-11-13 18:07:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702824
2018 Reports (Weekly),702825,"November 5, 2018 to November 11, 2018 Issued Facility Permits",B,2,,2018-11-13 18:08:26 UTC,2018-11-13 18:08:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702825
2018 Reports (Weekly),702826,"November 5, 2018 to November 11, 2018 Residential Permit Intakes",B,2,,2018-11-13 18:08:53 UTC,2018-11-13 18:08:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702826
2018 Reports (Weekly),702827,"November 5, 2018 to November 11, 2018 Issued Residential Permits",B,2,,2018-11-13 18:09:13 UTC,2018-11-13 18:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/702827
2018 Reports (Weekly),703606,"November 12, 2018 to November 18, 2018 Commercial Building Permit Intakes",B,2,,2018-11-19 17:23:29 UTC,2018-11-19 17:22:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703606
2018 Reports (Weekly),703607,"November 12, 2018 to November 18, 2018 Issued Commercial Building Permits",B,2,,2018-11-19 17:24:00 UTC,2018-11-19 17:23:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703607
2018 Reports (Weekly),703608,"November 12, 2018 to November 18, 2018 Land Use Review Intakes",B,2,,2018-11-19 17:24:33 UTC,2018-11-19 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703608
2018 Reports (Weekly),703609,"November 12, 2018 to November 18, 2018 Facility Permit Intakes",B,2,,2018-11-19 17:24:51 UTC,2018-11-19 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703609
2018 Reports (Weekly),703610,"November 12, 2018 to November 18, 2018 Issued Facility Permits",B,2,,2018-11-19 17:25:09 UTC,2018-11-19 17:24:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703610
2018 Reports (Weekly),703611,"November 12, 2018 to November 18, 2018 Residential Permit Intakes",B,2,,2018-11-19 17:25:26 UTC,2018-11-19 17:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703611
2018 Reports (Weekly),703612,"November 12, 2018 to November 18, 2018 Issued Residential Permits",B,2,,2018-11-19 17:25:53 UTC,2018-11-19 17:25:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/703612
2018 Reports (Weekly),704216,"November 19, 2018 to November 25, 2018 Commercial Building Permit Intakes",B,2,,2018-11-26 17:09:06 UTC,2018-11-26 17:08:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704216
2018 Reports (Weekly),704217,"November 19, 2018 to November 25, 2018 Issued Commercial Building Permits",B,2,,2018-11-26 17:09:51 UTC,2018-11-26 17:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704217
2018 Reports (Weekly),704218,"November 19, 2018 to November 25, 2018 Land Use Review Intakes",B,2,,2018-11-26 17:10:26 UTC,2018-11-26 17:09:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704218
2018 Reports (Weekly),704219,"November 19, 2018 to November 25, 2018 Facility Permit Intakes",B,2,,2018-11-26 17:10:56 UTC,2018-11-26 17:10:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704219
2018 Reports (Weekly),704220,"November 19, 2018 to November 25, 2018 Issued Facility Permits",B,2,,2018-11-26 17:11:22 UTC,2018-11-26 17:11:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704220
2018 Reports (Weekly),704221,"November 19, 2018 to November 25, 2018 Residential Permit Intakes",B,2,,2018-11-26 17:11:42 UTC,2018-11-26 17:11:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704221
2018 Reports (Weekly),704222,"November 19, 2018 to November 25, 2018 Issued Residential Permits",B,2,,2018-11-26 17:12:10 UTC,2018-11-26 17:11:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/704222
2018 Reports (Weekly),705172,"November 26, 2018 to December 2, 2018 Commercial Building Permit Intakes",B,2,,2018-12-03 18:02:37 UTC,2018-12-03 18:02:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/705172
2018 Reports (Weekly),705173,"November 26, 2018 to December 2, 2018 Issued Commercial Building Permits",B,2,,2018-12-03 18:03:04 UTC,2018-12-03 18:02:00 UTC,A,,,https://www.portlandoregon.gov/bds/article/705173
